gpu_id,repeat_index,sequence_index,item_id,method,assigned_method,variant,budget,actual_bops,parameter_count_base,parameter_count_pruned,parameter_reduction,AP@0.3,AP@0.5,AP@0.7,mAP,forward_p50_ms,forward_mean_ms,forward_p90_ms,forward_p99_ms,postprocess_mean_ms,postprocess_p50_ms,postprocess_p90_ms,postprocess_p99_ms,total_mean_ms,total_p50_ms,total_p90_ms,total_p99_ms,speedup_vs_same_gpu_fp32,int8_count,fp16_count,fp32_count,evaluated_frames,skipped_frames,frame_order_hash,engine_sha256,cache_cleanup_passed,engine_build_invoked
0,0,10,ga_bops_0.15_prune_quant,ga,ga,prune_quant,0.15,0.1545257717370987,,,,0.8262815528587287,0.7815671087388625,0.6023625482313604,0.7367370699429839,4.735688368479411,6.2579261508649,5.147195948908726,28.553641463306434,5.630243644706567,5.069840000942349,7.555564073845744,15.039813993498647,11.888169795571466,9.856157858545583,12.840931086490551,46.49242092233259,1.5171582467590357,10,31,29,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,ebe44ee96e4652e6b66b13dc89033b05e3ede730446d60485a0623665e02fe62,True,False
0,0,11,ga_bops_0.15_prune_only,ga,ga,prune_only,0.15,0.1545257717370987,5464791,4298167,0.21348007636522603,0.8262748238977772,0.7817103639964783,0.6025659805666325,0.7368503894869627,6.222799342746536,8.076882111739824,6.725220351169506,34.74128736181513,5.482096003905738,4.958247998729348,7.302354043349625,13.598344149067993,13.558978115645562,11.24627034490307,14.090311992913485,55.7864123582708,1.1545910878026568,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,f9919a0d448f23cddffc4dffa911f500402ccfaf5a09e9dad1dac821b2a1fbd2,True,False
0,0,12,ga_bops_0.15_quant_only,ga,ga,quant_only,0.15,0.1545257717370987,5464791,5464791,0.0,0.8262121691023651,0.7814950842584014,0.6022028709621268,0.736636708107631,4.757353958363335,6.166638733884374,5.138672500227889,25.113817794856384,5.29149592913429,4.786053905263543,6.839328398928046,14.275466892868263,11.458134663018663,9.590397356078029,12.180267383034032,45.84660557097588,1.5102489167720357,10,31,29,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,f1d0bb24a6cd2b807d7fe5c4721fc7dc625db44a86b9a39e9e54be6aa686c43e,True,False
0,0,13,ga_bops_0.10_prune_quant,ga,ga,prune_quant,0.1,0.10495740920305252,,,,0.8260614978989599,0.7814507145305846,0.6021632297639338,0.7365584807311594,3.6214149246613183,4.981231113888139,3.972265993555387,22.480348302040724,5.506803872336541,4.98001417145133,7.1278375107795,16.628361679613565,10.48803498622468,8.641334483399987,11.265900560344257,48.39743609228927,1.9839727873743485,14,47,9,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,444f64eb6e10496a62a770fea05a926b2ca0add9aa4bf8ebd8795c3a3772b51b,True,False
0,0,14,ga_bops_0.10_prune_only,ga,ga,prune_only,0.1,0.10495740920305252,5464791,4258667,0.22070816614944655,0.8262402722081059,0.7816461481795266,0.6023761820358653,0.7367542008078326,6.239389612649878,8.07511922378438,6.7082964815199375,33.18226746281879,5.801385901988078,5.213373806327581,7.501976098865271,17.578208604827495,13.876505125772457,11.507249126831692,14.496872729311386,61.54706109624294,1.1515210795223914,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,0000c2936eb42dd348e807acf69741a0ba821e8158dc87df0878ee563b409f44,True,False
0,0,15,ga_bops_0.10_quant_only,ga,ga,quant_only,0.1,0.10495740920305252,5464791,5464791,0.0,0.8263139609584763,0.7816913287468895,0.6021024605014752,0.7367025834022803,3.7191070150583982,5.128892314340416,4.128886836891373,26.6009668540099,5.5445115849304925,4.977717995643616,7.152306428179145,16.24528462998568,10.673403899270909,8.747162685419122,11.541346755499642,45.31323879645838,1.931858543792552,14,47,9,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,57d2e8e3fd851c2a4b17a590cbb495b00e90cec99c266fc84b58aa560144515a,True,False
0,0,16,ga_bops_0.05_prune_quant,ga,ga,prune_quant,0.05,0.0548066571354866,,,,0.7966387065876467,0.7536541825326285,0.5728222286302814,0.7077050392501856,3.299082008500894,4.660849713730619,3.6679168542226153,27.222212177380953,5.483105564604489,4.9034589901566505,7.097998820245268,14.541422845795644,10.143955278335108,8.224915247410536,11.092505666116875,56.16147536473294,2.1778145083408087,32,37,1,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,4cb7794d5dfcb46da51c52d7439e8c2a6fa5bd6e2f206fce4f875fdda0373e89,True,False
0,0,17,ga_bops_0.05_prune_only,ga,ga,prune_only,0.05,0.0548066571354866,5464791,3053007,0.44133142511763035,0.8256230091037736,0.7813325915522245,0.6021459342438569,0.7363671782999516,5.86879098167022,7.89730658195774,6.764301611110568,36.07302855388272,6.024356655799406,5.0258159171789885,8.86943698860705,21.26566506922244,13.921663237757146,10.969855977843206,16.116666638602812,80.09792403937823,1.224236590595809,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,fa75ddde006d1314d70311836560da320315abb03c29d01abaaf20afdf13123b,True,False
0,0,18,ga_bops_0.05_quant_only,ga,ga,quant_only,0.05,0.0548066571354866,5464791,5464791,0.0,0.8039495542876872,0.7575398412665306,0.5602725580910822,0.7072539845484332,3.3657103000829616,4.70670809318057,3.6686174261073274,25.956195428336088,5.187348984525466,4.6607730910182,6.7465933971107015,15.510895382612938,9.894057077706035,8.045229983205596,10.671964210147658,48.607329387830426,2.1347020455510637,32,37,1,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,5c3e250360740ad3ea1275e5e0752a52fd423c3c4abedd0e2e31bbb3e074645e,True,False
0,1,0,ga_fp32_original,fp32,ga,fp32,,1.0,,,0.0,0.8261893376285537,0.7815956180545575,0.6024389977614132,0.7367413178148414,7.219038981323441,9.01273588693484,7.555658168469867,31.271632437888332,5.559930995511711,5.11341798119247,7.188298320397735,16.264953501522506,14.572666882446551,12.335975266372163,14.966951729729772,68.54560639397573,1.0,0,1,69,1789,0,6f09fef12c760797b7975ab048f11d4085c79ba0dbf59c2974a4097b651817b1,c85eb9c4cf7e2ee3713815ef042486587c9a2cae118496e32ea30aa7791686a5,True,False
